,설치년도,시도,군구,주소,충전소명,시설구분(대),시설구분(소),기종(대),기종(소),운영기관(대),운영기관(소),급속충전량,충전기타입,이용자제한,충전기ID,충전소ID,위도,경도
1054,2023,전라남도,나주시,전라남도 나주시 월정1길 20,영무예다음아파트,공동주택시설,아파트,완속,AC완속,타기관,홈앤서비스,,AC완속,이용자제한,2,HSH01655,35.0132856,126.7852496
1055,2023,전라남도,나주시,전라남도 나주시 월정1길 20,영무예다음아파트,공동주택시설,아파트,완속,AC완속,타기관,홈앤서비스,,AC완속,이용자제한,3,HSH01655,35.0132856,126.7852496
1056,2023,전라남도,나주시,전라남도 나주시 월정1길 20,영무예다음아파트,공동주택시설,아파트,완속,AC완속,타기관,홈앤서비스,,AC완속,이용자제한,4,HSH01655,35.0132856,126.7852496
1057,2023,전라남도,나주시,전라남도 나주시 월정1길 20,영무예다음아파트,공동주택시설,아파트,완속,AC완속,타기관,홈앤서비스,,AC완속,이용자제한,5,HSH01655,35.0132856,126.7852496
1058,2023,전라남도,나주시,전라남도 나주시 월정1길 20,영무예다음아파트,공동주택시설,아파트,완속,AC완속,타기관,홈앤서비스,,AC완속,이용자제한,6,HSH01655,35.0132856,126.7852496
1059,2023,전라남도,나주시,전라남도 나주시 월정1길 20,영무예다음아파트,공동주택시설,아파트,완속,AC완속,타기관,홈앤서비스,,AC완속,이용자제한,7,HSH01655,35.0132856,126.7852496
1060,2023,전라남도,나주시,전라남도 나주시 월정1길 20,영무예다음아파트,공동주택시설,아파트,완속,AC완속,타기관,홈앤서비스,,AC완속,이용자제한,8,HSH01655,35.0132856,126.7852496
1061,2023,전라남도,나주시,전라남도 나주시 월정1길 20,영무예다음아파트,공동주택시설,아파트,완속,AC완속,타기관,홈앤서비스,,AC완속,이용자제한,9,HSH01655,35.0132856,126.7852496
1062,2023,전라남도,나주시,전라남도 나주시 월정1길 20,영무예다음아파트,공동주택시설,아파트,완속,AC완속,타기관,홈앤서비스,,AC완속,이용자제한,10,HSH01655,35.0132856,126.7852496
1063,2023,전라남도,나주시,전라남도 나주시 월정1길 20,영무예다음아파트,공동주택시설,아파트,완속,AC완속,타기관,홈앤서비스,,AC완속,이용자제한,11,HSH01655,35.0132856,126.7852496
